chrom,start,end,region,panel
chr16,1152668,1152669,chr16_1152604_1152699,TSMA_panel
chr16,1152677,1152678,chr16_1152604_1152699,TSMA_panel
chr16,1152686,1152687,chr16_1152604_1152699,TSMA_panel
chr16,1152691,1152692,chr16_1152604_1152699,TSMA_panel
chr16,1152699,1152700,chr16_1152604_1152699,TSMA_panel
chr16,1254777,1254778,chr16_1254775_1254863,TSMA_panel
chr16,1254802,1254803,chr16_1254775_1254863,TSMA_panel
chr16,1254819,1254820,chr16_1254775_1254863,TSMA_panel
chr16,1254821,1254822,chr16_1254775_1254863,TSMA_panel
chr16,1254844,1254845,chr16_1254775_1254863,TSMA_panel
chr16,1254861,1254862,chr16_1254775_1254863,TSMA_panel
chr16,1254863,1254864,chr16_1254775_1254863,TSMA_panel
chr16,1293162,1293163,chr16_1293160_1293211,TSMA_panel
chr16,1293167,1293168,chr16_1293160_1293211,TSMA_panel
chr16,1293195,1293196,chr16_1293160_1293211,TSMA_panel
chr16,1293205,1293206,chr16_1293160_1293211,TSMA_panel
chr16,1293211,1293212,chr16_1293160_1293211,TSMA_panel
chr16,15360538,15360539,chr16_15360536_15360636,TSMA_panel
chr16,15360552,15360553,chr16_15360536_15360636,TSMA_panel
chr16,15360557,15360558,chr16_15360536_15360636,TSMA_panel
chr16,15360562,15360563,chr16_15360536_15360636,TSMA_panel
chr16,15360566,15360567,chr16_15360536_15360636,TSMA_panel
chr16,15360604,15360605,chr16_15360536_15360636,TSMA_panel
chr16,15360606,15360607,chr16_15360536_15360636,TSMA_panel
chr16,15360636,15360637,chr16_15360536_15360636,TSMA_panel
chr16,21390745,21390746,chr16_21390743_21390831,TSMA_panel
chr16,21390753,21390754,chr16_21390743_21390831,TSMA_panel
chr16,21390775,21390776,chr16_21390743_21390831,TSMA_panel
chr16,21390809,21390810,chr16_21390743_21390831,TSMA_panel
chr16,21390831,21390832,chr16_21390743_21390831,TSMA_panel
chr16,29086221,29086222,chr16_29086219_29086318,TSMA_panel
chr16,29086227,29086228,chr16_29086219_29086318,TSMA_panel
chr16,29086237,29086238,chr16_29086219_29086318,TSMA_panel
chr16,29086263,29086264,chr16_29086219_29086318,TSMA_panel
chr16,29086271,29086272,chr16_29086219_29086318,TSMA_panel
chr16,29086273,29086274,chr16_29086219_29086318,TSMA_panel
chr16,29086282,29086283,chr16_29086219_29086318,TSMA_panel
chr16,29086318,29086319,chr16_29086219_29086318,TSMA_panel
chr16,29086328,29086329,chr16_29086326_29086428,TSMA_panel
chr16,29086333,29086334,chr16_29086326_29086428,TSMA_panel
chr16,29086337,29086338,chr16_29086326_29086428,TSMA_panel
chr16,29086339,29086340,chr16_29086326_29086428,TSMA_panel
chr16,29086347,29086348,chr16_29086326_29086428,TSMA_panel
chr16,29086358,29086359,chr16_29086326_29086428,TSMA_panel
chr16,29086364,29086365,chr16_29086326_29086428,TSMA_panel
chr16,29086376,29086377,chr16_29086326_29086428,TSMA_panel
chr16,29086378,29086379,chr16_29086326_29086428,TSMA_panel
chr16,29086385,29086386,chr16_29086326_29086428,TSMA_panel
chr16,29086394,29086395,chr16_29086326_29086428,TSMA_panel
chr16,29086398,29086399,chr16_29086326_29086428,TSMA_panel
chr16,29086403,29086404,chr16_29086326_29086428,TSMA_panel
chr16,29086428,29086429,chr16_29086326_29086428,TSMA_panel
chr16,29086428,29086429,chr16_29086428_29086493,TSMA_panel
chr16,29086430,29086431,chr16_29086428_29086493,TSMA_panel
chr16,29086433,29086434,chr16_29086428_29086493,TSMA_panel
chr16,29086456,29086457,chr16_29086428_29086493,TSMA_panel
chr16,29086470,29086471,chr16_29086428_29086493,TSMA_panel
chr16,29086493,29086494,chr16_29086428_29086493,TSMA_panel
chr16,29625235,29625236,chr16_29625233_29625324,TSMA_panel
chr16,29625245,29625246,chr16_29625233_29625324,TSMA_panel
chr16,29625259,29625260,chr16_29625233_29625324,TSMA_panel
chr16,29625265,29625266,chr16_29625233_29625324,TSMA_panel
chr16,29625267,29625268,chr16_29625233_29625324,TSMA_panel
chr16,29625280,29625281,chr16_29625233_29625324,TSMA_panel
chr16,29625283,29625284,chr16_29625233_29625324,TSMA_panel
chr16,29625287,29625288,chr16_29625233_29625324,TSMA_panel
chr16,29625289,29625290,chr16_29625233_29625324,TSMA_panel
chr16,29625302,29625303,chr16_29625233_29625324,TSMA_panel
chr16,29625310,29625311,chr16_29625233_29625324,TSMA_panel
chr16,29625316,29625317,chr16_29625233_29625324,TSMA_panel
chr16,29625324,29625325,chr16_29625233_29625324,TSMA_panel
chr16,3018562,3018563,chr16_3018560_3018654,TSMA_panel
chr16,3018586,3018587,chr16_3018560_3018654,TSMA_panel
chr16,3018595,3018596,chr16_3018560_3018654,TSMA_panel
chr16,3018622,3018623,chr16_3018560_3018654,TSMA_panel
chr16,3018642,3018643,chr16_3018560_3018654,TSMA_panel
chr16,3018647,3018648,chr16_3018560_3018654,TSMA_panel
chr16,3018654,3018655,chr16_3018560_3018654,TSMA_panel
chr16,3062951,3062952,chr16_3062949_3063050,TSMA_panel
chr16,3062968,3062969,chr16_3062949_3063050,TSMA_panel
chr16,3062975,3062976,chr16_3062949_3063050,TSMA_panel
chr16,3062985,3062986,chr16_3062949_3063050,TSMA_panel
chr16,3063010,3063011,chr16_3062949_3063050,TSMA_panel
chr16,3063027,3063028,chr16_3062949_3063050,TSMA_panel
chr16,3063050,3063051,chr16_3062949_3063050,TSMA_panel
chr16,32265070,32265071,chr16_32265068_32265159,TSMA_panel
chr16,32265087,32265088,chr16_32265068_32265159,TSMA_panel
chr16,32265114,32265115,chr16_32265068_32265159,TSMA_panel
chr16,32265147,32265148,chr16_32265068_32265159,TSMA_panel
chr16,32265154,32265155,chr16_32265068_32265159,TSMA_panel
chr16,32265159,32265160,chr16_32265068_32265159,TSMA_panel
chr16,47006357,47006358,chr16_47006355_47006443,TSMA_panel
chr16,47006380,47006381,chr16_47006355_47006443,TSMA_panel
chr16,47006399,47006400,chr16_47006355_47006443,TSMA_panel
chr16,47006413,47006414,chr16_47006355_47006443,TSMA_panel
chr16,47006443,47006444,chr16_47006355_47006443,TSMA_panel
chr16,50300404,50300405,chr16_50300402_50300492,TSMA_panel
chr16,50300407,50300408,chr16_50300402_50300492,TSMA_panel
chr16,50300410,50300411,chr16_50300402_50300492,TSMA_panel
chr16,50300413,50300414,chr16_50300402_50300492,TSMA_panel
chr16,50300422,50300423,chr16_50300402_50300492,TSMA_panel
chr16,50300428,50300429,chr16_50300402_50300492,TSMA_panel
chr16,50300477,50300478,chr16_50300402_50300492,TSMA_panel
chr16,50300492,50300493,chr16_50300402_50300492,TSMA_panel
chr16,50300510,50300511,chr16_50300508_50300576,TSMA_panel
chr16,50300512,50300513,chr16_50300508_50300576,TSMA_panel
chr16,50300530,50300531,chr16_50300508_50300576,TSMA_panel
chr16,50300537,50300538,chr16_50300508_50300576,TSMA_panel
chr16,50300563,50300564,chr16_50300508_50300576,TSMA_panel
chr16,50300576,50300577,chr16_50300508_50300576,TSMA_panel
chr16,50583092,50583093,chr16_50583090_50583178,TSMA_panel
chr16,50583139,50583140,chr16_50583090_50583178,TSMA_panel
chr16,50583153,50583154,chr16_50583090_50583178,TSMA_panel
chr16,50583176,50583177,chr16_50583090_50583178,TSMA_panel
chr16,50583178,50583179,chr16_50583090_50583178,TSMA_panel
chr16,50874995,50874996,chr16_50874993_50875087,TSMA_panel
chr16,50875064,50875065,chr16_50874993_50875087,TSMA_panel
chr16,50875069,50875070,chr16_50874993_50875087,TSMA_panel
chr16,50875081,50875082,chr16_50874993_50875087,TSMA_panel
chr16,50875087,50875088,chr16_50874993_50875087,TSMA_panel
chr16,50875223,50875224,chr16_50875221_50875321,TSMA_panel
chr16,50875225,50875226,chr16_50875221_50875321,TSMA_panel
chr16,50875240,50875241,chr16_50875221_50875321,TSMA_panel
chr16,50875261,50875262,chr16_50875221_50875321,TSMA_panel
chr16,50875274,50875275,chr16_50875221_50875321,TSMA_panel
chr16,50875280,50875281,chr16_50875221_50875321,TSMA_panel
chr16,50875286,50875287,chr16_50875221_50875321,TSMA_panel
chr16,50875292,50875293,chr16_50875221_50875321,TSMA_panel
chr16,50875301,50875302,chr16_50875221_50875321,TSMA_panel
chr16,50875307,50875308,chr16_50875221_50875321,TSMA_panel
chr16,50875321,50875322,chr16_50875221_50875321,TSMA_panel
chr16,54404652,54404653,chr16_54404650_54404742,TSMA_panel
chr16,54404655,54404656,chr16_54404650_54404742,TSMA_panel
chr16,54404664,54404665,chr16_54404650_54404742,TSMA_panel
chr16,54404695,54404696,chr16_54404650_54404742,TSMA_panel
chr16,54404709,54404710,chr16_54404650_54404742,TSMA_panel
chr16,54404714,54404715,chr16_54404650_54404742,TSMA_panel
chr16,54404734,54404735,chr16_54404650_54404742,TSMA_panel
chr16,54404742,54404743,chr16_54404650_54404742,TSMA_panel
chr16,55021023,55021024,chr16_55021021_55021085,TSMA_panel
chr16,55021026,55021027,chr16_55021021_55021085,TSMA_panel
chr16,55021048,55021049,chr16_55021021_55021085,TSMA_panel
chr16,55021073,55021074,chr16_55021021_55021085,TSMA_panel
chr16,55021085,55021086,chr16_55021021_55021085,TSMA_panel
chr16,60681101,60681102,chr16_60681099_60681185,TSMA_panel
chr16,60681103,60681104,chr16_60681099_60681185,TSMA_panel
chr16,60681109,60681110,chr16_60681099_60681185,TSMA_panel
chr16,60681125,60681126,chr16_60681099_60681185,TSMA_panel
chr16,60681135,60681136,chr16_60681099_60681185,TSMA_panel
chr16,60681143,60681144,chr16_60681099_60681185,TSMA_panel
chr16,60681159,60681160,chr16_60681099_60681185,TSMA_panel
chr16,60681185,60681186,chr16_60681099_60681185,TSMA_panel
chr16,68344067,68344068,chr16_68344065_68344130,TSMA_panel
chr16,68344075,68344076,chr16_68344065_68344130,TSMA_panel
chr16,68344122,68344123,chr16_68344065_68344130,TSMA_panel
chr16,68344127,68344128,chr16_68344065_68344130,TSMA_panel
chr16,68344130,68344131,chr16_68344065_68344130,TSMA_panel
chr16,75259871,75259872,chr16_75259869_75259971,TSMA_panel
chr16,75259875,75259876,chr16_75259869_75259971,TSMA_panel
chr16,75259913,75259914,chr16_75259869_75259971,TSMA_panel
chr16,75259939,75259940,chr16_75259869_75259971,TSMA_panel
chr16,75259971,75259972,chr16_75259869_75259971,TSMA_panel
chr16,75299003,75299004,chr16_75299001_75299089,TSMA_panel
chr16,75299023,75299024,chr16_75299001_75299089,TSMA_panel
chr16,75299041,75299042,chr16_75299001_75299089,TSMA_panel
chr16,75299048,75299049,chr16_75299001_75299089,TSMA_panel
chr16,75299059,75299060,chr16_75299001_75299089,TSMA_panel
chr16,75299075,75299076,chr16_75299001_75299089,TSMA_panel
chr16,75299084,75299085,chr16_75299001_75299089,TSMA_panel
chr16,75299089,75299090,chr16_75299001_75299089,TSMA_panel
chr16,84477096,84477097,chr16_84477094_84477196,TSMA_panel
chr16,84477105,84477106,chr16_84477094_84477196,TSMA_panel
chr16,84477111,84477112,chr16_84477094_84477196,TSMA_panel
chr16,84477114,84477115,chr16_84477094_84477196,TSMA_panel
chr16,84477189,84477190,chr16_84477094_84477196,TSMA_panel
chr16,84477196,84477197,chr16_84477094_84477196,TSMA_panel
chr16,84650152,84650153,chr16_84650150_84650244,TSMA_panel
chr16,84650170,84650171,chr16_84650150_84650244,TSMA_panel
chr16,84650173,84650174,chr16_84650150_84650244,TSMA_panel
chr16,84650182,84650183,chr16_84650150_84650244,TSMA_panel
chr16,84650195,84650196,chr16_84650150_84650244,TSMA_panel
chr16,84650202,84650203,chr16_84650150_84650244,TSMA_panel
chr16,84650244,84650245,chr16_84650150_84650244,TSMA_panel
chr16,88717048,88717049,chr16_88717046_88717141,TSMA_panel
chr16,88717059,88717060,chr16_88717046_88717141,TSMA_panel
chr16,88717073,88717074,chr16_88717046_88717141,TSMA_panel
chr16,88717091,88717092,chr16_88717046_88717141,TSMA_panel
chr16,88717093,88717094,chr16_88717046_88717141,TSMA_panel
chr16,88717099,88717100,chr16_88717046_88717141,TSMA_panel
chr16,88717107,88717108,chr16_88717046_88717141,TSMA_panel
chr16,88717131,88717132,chr16_88717046_88717141,TSMA_panel
chr16,88717134,88717135,chr16_88717046_88717141,TSMA_panel
chr16,88717136,88717137,chr16_88717046_88717141,TSMA_panel
chr16,88717141,88717142,chr16_88717046_88717141,TSMA_panel
chr16,88717527,88717528,chr16_88717525_88717605,TSMA_panel
chr16,88717529,88717530,chr16_88717525_88717605,TSMA_panel
chr16,88717537,88717538,chr16_88717525_88717605,TSMA_panel
chr16,88717545,88717546,chr16_88717525_88717605,TSMA_panel
chr16,88717571,88717572,chr16_88717525_88717605,TSMA_panel
chr16,88717587,88717588,chr16_88717525_88717605,TSMA_panel
chr16,88717602,88717603,chr16_88717525_88717605,TSMA_panel
chr16,88717605,88717606,chr16_88717525_88717605,TSMA_panel
chr16,89066214,89066215,chr16_89066212_89066314,TSMA_panel
chr16,89066221,89066222,chr16_89066212_89066314,TSMA_panel
chr16,89066228,89066229,chr16_89066212_89066314,TSMA_panel
chr16,89066236,89066237,chr16_89066212_89066314,TSMA_panel
chr16,89066255,89066256,chr16_89066212_89066314,TSMA_panel
chr16,89066262,89066263,chr16_89066212_89066314,TSMA_panel
chr16,89066269,89066270,chr16_89066212_89066314,TSMA_panel
chr16,89066276,89066277,chr16_89066212_89066314,TSMA_panel
chr16,89066305,89066306,chr16_89066212_89066314,TSMA_panel
chr16,89066314,89066315,chr16_89066212_89066314,TSMA_panel
chr16,89157569,89157570,chr16_89157567_89157651,TSMA_panel
chr16,89157571,89157572,chr16_89157567_89157651,TSMA_panel
chr16,89157607,89157608,chr16_89157567_89157651,TSMA_panel
chr16,89157644,89157645,chr16_89157567_89157651,TSMA_panel
chr16,89157651,89157652,chr16_89157567_89157651,TSMA_panel
chr16,89723315,89723316,chr16_89723313_89723412,TSMA_panel
chr16,89723349,89723350,chr16_89723313_89723412,TSMA_panel
chr16,89723364,89723365,chr16_89723313_89723412,TSMA_panel
chr16,89723390,89723391,chr16_89723313_89723412,TSMA_panel
chr16,89723398,89723399,chr16_89723313_89723412,TSMA_panel
chr16,89723412,89723413,chr16_89723313_89723412,TSMA_panel
chr16,89976894,89976895,chr16_89976892_89976969,TSMA_panel
chr16,89976904,89976905,chr16_89976892_89976969,TSMA_panel
chr16,89976930,89976931,chr16_89976892_89976969,TSMA_panel
chr16,89976937,89976938,chr16_89976892_89976969,TSMA_panel
chr16,89976951,89976952,chr16_89976892_89976969,TSMA_panel
chr16,89976969,89976970,chr16_89976892_89976969,TSMA_panel
chr16,90085110,90085111,chr16_90085108_90085206,TSMA_panel
chr16,90085117,90085118,chr16_90085108_90085206,TSMA_panel
chr16,90085119,90085120,chr16_90085108_90085206,TSMA_panel
chr16,90085134,90085135,chr16_90085108_90085206,TSMA_panel
chr16,90085141,90085142,chr16_90085108_90085206,TSMA_panel
chr16,90085145,90085146,chr16_90085108_90085206,TSMA_panel
chr16,90085160,90085161,chr16_90085108_90085206,TSMA_panel
chr16,90085192,90085193,chr16_90085108_90085206,TSMA_panel
chr16,90085200,90085201,chr16_90085108_90085206,TSMA_panel
chr16,90085202,90085203,chr16_90085108_90085206,TSMA_panel
chr16,90085206,90085207,chr16_90085108_90085206,TSMA_panel
chr17,10534527,10534528,chr17_10534525_10534600,TSMA_panel
chr17,10534532,10534533,chr17_10534525_10534600,TSMA_panel
chr17,10534548,10534549,chr17_10534525_10534600,TSMA_panel
chr17,10534565,10534566,chr17_10534525_10534600,TSMA_panel
chr17,10534574,10534575,chr17_10534525_10534600,TSMA_panel
chr17,10534576,10534577,chr17_10534525_10534600,TSMA_panel
chr17,10534584,10534585,chr17_10534525_10534600,TSMA_panel
chr17,10534587,10534588,chr17_10534525_10534600,TSMA_panel
chr17,10534600,10534601,chr17_10534525_10534600,TSMA_panel
chr17,15672303,15672304,chr17_15672301_15672379,TSMA_panel
chr17,15672311,15672312,chr17_15672301_15672379,TSMA_panel
chr17,15672333,15672334,chr17_15672301_15672379,TSMA_panel
chr17,15672343,15672344,chr17_15672301_15672379,TSMA_panel
chr17,15672379,15672380,chr17_15672301_15672379,TSMA_panel
chr17,16731802,16731803,chr17_16731800_16731896,TSMA_panel
chr17,16731818,16731819,chr17_16731800_16731896,TSMA_panel
chr17,16731862,16731863,chr17_16731800_16731896,TSMA_panel
chr17,16731876,16731877,chr17_16731800_16731896,TSMA_panel
chr17,16731896,16731897,chr17_16731800_16731896,TSMA_panel
chr17,17687523,17687524,chr17_17687521_17687621,TSMA_panel
chr17,17687540,17687541,chr17_17687521_17687621,TSMA_panel
chr17,17687575,17687576,chr17_17687521_17687621,TSMA_panel
chr17,17687596,17687597,chr17_17687521_17687621,TSMA_panel
chr17,17687621,17687622,chr17_17687521_17687621,TSMA_panel
chr17,17687628,17687629,chr17_17687626_17687694,TSMA_panel
chr17,17687634,17687635,chr17_17687626_17687694,TSMA_panel
chr17,17687652,17687653,chr17_17687626_17687694,TSMA_panel
chr17,17687662,17687663,chr17_17687626_17687694,TSMA_panel
chr17,17687674,17687675,chr17_17687626_17687694,TSMA_panel
chr17,17687694,17687695,chr17_17687626_17687694,TSMA_panel
chr17,25623079,25623080,chr17_25623077_25623162,TSMA_panel
chr17,25623087,25623088,chr17_25623077_25623162,TSMA_panel
chr17,25623101,25623102,chr17_25623077_25623162,TSMA_panel
chr17,25623134,25623135,chr17_25623077_25623162,TSMA_panel
chr17,25623138,25623139,chr17_25623077_25623162,TSMA_panel
chr17,25623150,25623151,chr17_25623077_25623162,TSMA_panel
chr17,25623162,25623163,chr17_25623077_25623162,TSMA_panel
chr17,25784445,25784446,chr17_25784443_25784509,TSMA_panel
chr17,25784465,25784466,chr17_25784443_25784509,TSMA_panel
chr17,25784473,25784474,chr17_25784443_25784509,TSMA_panel
chr17,25784481,25784482,chr17_25784443_25784509,TSMA_panel
chr17,25784509,25784510,chr17_25784443_25784509,TSMA_panel
chr17,260891,260892,chr17_260889_260979,TSMA_panel
chr17,260916,260917,chr17_260889_260979,TSMA_panel
chr17,260918,260919,chr17_260889_260979,TSMA_panel
chr17,260941,260942,chr17_260889_260979,TSMA_panel
chr17,260960,260961,chr17_260889_260979,TSMA_panel
chr17,260979,260980,chr17_260889_260979,TSMA_panel
chr17,28990837,28990838,chr17_28990835_28990912,TSMA_panel
chr17,28990853,28990854,chr17_28990835_28990912,TSMA_panel
chr17,28990869,28990870,chr17_28990835_28990912,TSMA_panel
chr17,28990887,28990888,chr17_28990835_28990912,TSMA_panel
chr17,28990902,28990903,chr17_28990835_28990912,TSMA_panel
chr17,28990912,28990913,chr17_28990835_28990912,TSMA_panel
chr17,29336009,29336010,chr17_29336007_29336089,TSMA_panel
chr17,29336060,29336061,chr17_29336007_29336089,TSMA_panel
chr17,29336065,29336066,chr17_29336007_29336089,TSMA_panel
chr17,29336070,29336071,chr17_29336007_29336089,TSMA_panel
chr17,29336076,29336077,chr17_29336007_29336089,TSMA_panel
chr17,29336089,29336090,chr17_29336007_29336089,TSMA_panel
chr17,31155450,31155451,chr17_31155448_31155528,TSMA_panel
chr17,31155465,31155466,chr17_31155448_31155528,TSMA_panel
chr17,31155488,31155489,chr17_31155448_31155528,TSMA_panel
chr17,31155512,31155513,chr17_31155448_31155528,TSMA_panel
chr17,31155520,31155521,chr17_31155448_31155528,TSMA_panel
chr17,31155528,31155529,chr17_31155448_31155528,TSMA_panel
chr17,33814817,33814818,chr17_33814815_33814914,TSMA_panel
chr17,33814819,33814820,chr17_33814815_33814914,TSMA_panel
chr17,33814823,33814824,chr17_33814815_33814914,TSMA_panel
chr17,33814829,33814830,chr17_33814815_33814914,TSMA_panel
chr17,33814841,33814842,chr17_33814815_33814914,TSMA_panel
chr17,33814860,33814861,chr17_33814815_33814914,TSMA_panel
chr17,33814868,33814869,chr17_33814815_33814914,TSMA_panel
chr17,33814876,33814877,chr17_33814815_33814914,TSMA_panel
chr17,33814891,33814892,chr17_33814815_33814914,TSMA_panel
chr17,33814895,33814896,chr17_33814815_33814914,TSMA_panel
chr17,33814897,33814898,chr17_33814815_33814914,TSMA_panel
chr17,33814906,33814907,chr17_33814815_33814914,TSMA_panel
chr17,33814914,33814915,chr17_33814815_33814914,TSMA_panel
chr17,35084322,35084323,chr17_35084320_35084403,TSMA_panel
chr17,35084327,35084328,chr17_35084320_35084403,TSMA_panel
chr17,35084353,35084354,chr17_35084320_35084403,TSMA_panel
chr17,35084388,35084389,chr17_35084320_35084403,TSMA_panel
chr17,35084403,35084404,chr17_35084320_35084403,TSMA_panel
chr17,40934239,40934240,chr17_40934237_40934337,TSMA_panel
chr17,40934244,40934245,chr17_40934237_40934337,TSMA_panel
chr17,40934249,40934250,chr17_40934237_40934337,TSMA_panel
chr17,40934276,40934277,chr17_40934237_40934337,TSMA_panel
chr17,40934330,40934331,chr17_40934237_40934337,TSMA_panel
chr17,40934337,40934338,chr17_40934237_40934337,TSMA_panel
chr17,42287921,42287922,chr17_42287919_42288017,TSMA_panel
chr17,42287924,42287925,chr17_42287919_42288017,TSMA_panel
chr17,42287927,42287928,chr17_42287919_42288017,TSMA_panel
chr17,42287960,42287961,chr17_42287919_42288017,TSMA_panel
chr17,42287971,42287972,chr17_42287919_42288017,TSMA_panel
chr17,42287977,42287978,chr17_42287919_42288017,TSMA_panel
chr17,42287988,42287989,chr17_42287919_42288017,TSMA_panel
chr17,42287991,42287992,chr17_42287919_42288017,TSMA_panel
chr17,42288010,42288011,chr17_42287919_42288017,TSMA_panel
chr17,42288017,42288018,chr17_42287919_42288017,TSMA_panel
chr17,42288028,42288029,chr17_42288026_42288094,TSMA_panel
chr17,42288031,42288032,chr17_42288026_42288094,TSMA_panel
chr17,42288039,42288040,chr17_42288026_42288094,TSMA_panel
chr17,42288056,42288057,chr17_42288026_42288094,TSMA_panel
chr17,42288058,42288059,chr17_42288026_42288094,TSMA_panel
chr17,42288069,42288070,chr17_42288026_42288094,TSMA_panel
chr17,42288079,42288080,chr17_42288026_42288094,TSMA_panel
chr17,42288089,42288090,chr17_42288026_42288094,TSMA_panel
chr17,42288094,42288095,chr17_42288026_42288094,TSMA_panel
chr17,42357275,42357276,chr17_42357273_42357371,TSMA_panel
chr17,42357281,42357282,chr17_42357273_42357371,TSMA_panel
chr17,42357310,42357311,chr17_42357273_42357371,TSMA_panel
chr17,42357322,42357323,chr17_42357273_42357371,TSMA_panel
chr17,42357366,42357367,chr17_42357273_42357371,TSMA_panel
chr17,42357371,42357372,chr17_42357273_42357371,TSMA_panel
chr17,48206061,48206062,chr17_48206059_48206144,TSMA_panel
chr17,48206083,48206084,chr17_48206059_48206144,TSMA_panel
chr17,48206089,48206090,chr17_48206059_48206144,TSMA_panel
chr17,48206095,48206096,chr17_48206059_48206144,TSMA_panel
chr17,48206144,48206145,chr17_48206059_48206144,TSMA_panel
chr17,48553563,48553564,chr17_48553561_48553661,TSMA_panel
chr17,48553565,48553566,chr17_48553561_48553661,TSMA_panel
chr17,48553582,48553583,chr17_48553561_48553661,TSMA_panel
chr17,48553587,48553588,chr17_48553561_48553661,TSMA_panel
chr17,48553589,48553590,chr17_48553561_48553661,TSMA_panel
chr17,48553606,48553607,chr17_48553561_48553661,TSMA_panel
chr17,48553611,48553612,chr17_48553561_48553661,TSMA_panel
chr17,48553613,48553614,chr17_48553561_48553661,TSMA_panel
chr17,48553635,48553636,chr17_48553561_48553661,TSMA_panel
chr17,48553637,48553638,chr17_48553561_48553661,TSMA_panel
chr17,48553654,48553655,chr17_48553561_48553661,TSMA_panel
chr17,48553659,48553660,chr17_48553561_48553661,TSMA_panel
chr17,48553661,48553662,chr17_48553561_48553661,TSMA_panel
chr17,56031752,56031753,chr17_56031750_56031852,TSMA_panel
chr17,56031778,56031779,chr17_56031750_56031852,TSMA_panel
chr17,56031844,56031845,chr17_56031750_56031852,TSMA_panel
chr17,56031850,56031851,chr17_56031750_56031852,TSMA_panel
chr17,56031852,56031853,chr17_56031750_56031852,TSMA_panel
chr17,58499249,58499250,chr17_58499247_58499331,TSMA_panel
chr17,58499265,58499266,chr17_58499247_58499331,TSMA_panel
chr17,58499271,58499272,chr17_58499247_58499331,TSMA_panel
chr17,58499276,58499277,chr17_58499247_58499331,TSMA_panel
chr17,58499298,58499299,chr17_58499247_58499331,TSMA_panel
chr17,58499300,58499301,chr17_58499247_58499331,TSMA_panel
chr17,58499319,58499320,chr17_58499247_58499331,TSMA_panel
chr17,58499331,58499332,chr17_58499247_58499331,TSMA_panel
chr17,59535176,59535177,chr17_59535174_59535253,TSMA_panel
chr17,59535182,59535183,chr17_59535174_59535253,TSMA_panel
chr17,59535184,59535185,chr17_59535174_59535253,TSMA_panel
chr17,59535186,59535187,chr17_59535174_59535253,TSMA_panel
chr17,59535195,59535196,chr17_59535174_59535253,TSMA_panel
chr17,59535205,59535206,chr17_59535174_59535253,TSMA_panel
chr17,59535220,59535221,chr17_59535174_59535253,TSMA_panel
chr17,59535248,59535249,chr17_59535174_59535253,TSMA_panel
chr17,59535250,59535251,chr17_59535174_59535253,TSMA_panel
chr17,59535253,59535254,chr17_59535174_59535253,TSMA_panel
chr17,66203145,66203146,chr17_66203143_66203204,TSMA_panel
chr17,66203153,66203154,chr17_66203143_66203204,TSMA_panel
chr17,66203155,66203156,chr17_66203143_66203204,TSMA_panel
chr17,66203175,66203176,chr17_66203143_66203204,TSMA_panel
chr17,66203204,66203205,chr17_66203143_66203204,TSMA_panel
chr17,72734396,72734397,chr17_72734394_72734495,TSMA_panel
chr17,72734408,72734409,chr17_72734394_72734495,TSMA_panel
chr17,72734459,72734460,chr17_72734394_72734495,TSMA_panel
chr17,72734485,72734486,chr17_72734394_72734495,TSMA_panel
chr17,72734495,72734496,chr17_72734394_72734495,TSMA_panel
chr17,72890125,72890126,chr17_72890123_72890209,TSMA_panel
chr17,72890142,72890143,chr17_72890123_72890209,TSMA_panel
chr17,72890156,72890157,chr17_72890123_72890209,TSMA_panel
chr17,72890181,72890182,chr17_72890123_72890209,TSMA_panel
chr17,72890185,72890186,chr17_72890123_72890209,TSMA_panel
chr17,72890209,72890210,chr17_72890123_72890209,TSMA_panel
chr17,73073458,73073459,chr17_73073456_73073557,TSMA_panel
chr17,73073465,73073466,chr17_73073456_73073557,TSMA_panel
chr17,73073476,73073477,chr17_73073456_73073557,TSMA_panel
chr17,73073498,73073499,chr17_73073456_73073557,TSMA_panel
chr17,73073514,73073515,chr17_73073456_73073557,TSMA_panel
chr17,73073527,73073528,chr17_73073456_73073557,TSMA_panel
chr17,73073537,73073538,chr17_73073456_73073557,TSMA_panel
chr17,73073541,73073542,chr17_73073456_73073557,TSMA_panel
chr17,73073544,73073545,chr17_73073456_73073557,TSMA_panel
chr17,73073548,73073549,chr17_73073456_73073557,TSMA_panel
chr17,73073552,73073553,chr17_73073456_73073557,TSMA_panel
chr17,73073557,73073558,chr17_73073456_73073557,TSMA_panel
chr17,73542768,73542769,chr17_73542766_73542864,TSMA_panel
chr17,73542792,73542793,chr17_73542766_73542864,TSMA_panel
chr17,73542816,73542817,chr17_73542766_73542864,TSMA_panel
chr17,73542840,73542841,chr17_73542766_73542864,TSMA_panel
chr17,73542864,73542865,chr17_73542766_73542864,TSMA_panel
chr17,75376308,75376309,chr17_75376306_75376403,TSMA_panel
chr17,75376318,75376319,chr17_75376306_75376403,TSMA_panel
chr17,75376340,75376341,chr17_75376306_75376403,TSMA_panel
chr17,75376377,75376378,chr17_75376306_75376403,TSMA_panel
chr17,75376403,75376404,chr17_75376306_75376403,TSMA_panel
chr17,76354927,76354928,chr17_76354925_76355020,TSMA_panel
chr17,76354934,76354935,chr17_76354925_76355020,TSMA_panel
chr17,76354947,76354948,chr17_76354925_76355020,TSMA_panel
